season,school,player_name,jersey_number,position,class_year,height,weight,hometown,high_school,profile_url,roster_url,team_record_2025,team_w_2025,team_l_2025,team_t_2025,name,swimcloud_url,swimcloud_50free_time,swimcloud_50free_course,swimcloud_50free_note,swimcloud_high_school,swimcloud_grad_year
2025,Brown,Jackson Meleney,14,Utility,Freshman,6-0,190.0,"Corona, Calif.",Santiago,https://brownbears.com/sports/mens-water-polo/roster/jackson-meleney/23662,https://brownbears.com/sports/mens-water-polo/roster,,,,,Jackson Meleney,,,,,,
2025,Brown,Jeremy Tachiki,18,Attacker,Junior,5-9,160.0,"San Anselmo, Calif.",Marin Academy,https://brownbears.com/sports/mens-water-polo/roster/jeremy-tachiki/22672,https://brownbears.com/sports/mens-water-polo/roster,,,,,Jeremy Tachiki,,,,,,
2025,Brown,Roberto Serrano,21,Defender,Senior,6-2,180.0,"Guaynabo, Puerto Rico",Colegio San Jose,https://brownbears.com/sports/mens-water-polo/roster/roberto-serrano/22670,https://brownbears.com/sports/mens-water-polo/roster,,,,,Roberto Serrano,,,,,,
2025,Brown,Griffin Tunney,22,Attacker,Freshman,6-2,180.0,"Orinda, Calif.",Miramonte,https://brownbears.com/sports/mens-water-polo/roster/griffin-tunney/23328,https://brownbears.com/sports/mens-water-polo/roster,,,,,Griffin Tunney,,,,,,
2025,Brown,Dominik Balla,23,Utility,Sophomore,6-1,200.0,"Szolnok, Hungary",Varga Katalin Gimnazium,https://brownbears.com/sports/mens-water-polo/roster/dominik-balla/22656,https://brownbears.com/sports/mens-water-polo/roster,,,,,Dominik Balla,,,,,,
2025,Brown,Ilias Stothart,32,Center,Senior,6-2,220.0,"Los Angeles, Calif.",Harvard Westlake,https://brownbears.com/sports/mens-water-polo/roster/ilias-stothart/22671,https://brownbears.com/sports/mens-water-polo/roster,,,,,Ilias Stothart,,,,,,
2025,Brown,Shea Mathewson,,Team IMPACT,,,,,,https://brownbears.com/sports/mens-water-polo/roster/shea-mathewson/18114,https://brownbears.com/sports/mens-water-polo/roster,,,,,Shea Mathewson,,,,,,
2025,Fordham,Kristof Magony,1,"Goalkeeper GK 6'0""",So.,6-0,,"Szeged, Hungary",,https://fordhamsports.com/sports/mens-water-polo/roster/kristof-magony/15210,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Kristof Magony,,,,,,
2025,Fordham,Kristof Magony,1,"Goalkeeper GK 6'0""",So.,6-0,,"Szeged, Hungary",,https://fordhamsports.com/sports/mens-water-polo/roster/kristof-magony/15210,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Kristof Magony,,,,,,
2025,Fordham,A Matthew Bonello DuPuis,1A,"Goalkeeper GK 6'3""",Gr.,6-3,,"Sliema, Malta",,https://fordhamsports.com/sports/mens-water-polo/roster/matthew-bonello-dupuis/15372,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,A Matthew Bonello DuPuis,,,,,,
2025,Fordham,A Matthew Bonello DuPuis,1A,"Goalkeeper GK 6'3""",Gr.,6-3,,"Sliema, Malta",,https://fordhamsports.com/sports/mens-water-polo/roster/matthew-bonello-dupuis/15372,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,A Matthew Bonello DuPuis,,,,,,
2025,Fordham,Balazs Berenyi,2,"Utility UT 6'4""",Sr.,6-4,,"Budapest, Hungary",,https://fordhamsports.com/sports/mens-water-polo/roster/balazs-berenyi/15204,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Balazs Berenyi,,,,,,
2025,Fordham,Balazs Berenyi,2,"Utility UT 6'4""",Sr.,6-4,,"Budapest, Hungary",,https://fordhamsports.com/sports/mens-water-polo/roster/balazs-berenyi/15204,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Balazs Berenyi,,,,,,
2025,Fordham,Andras Toth,3,"Attacker ATK 6'2""",So.,6-2,,"Pecs, Hungary",,https://fordhamsports.com/sports/mens-water-polo/roster/andras-toth/15217,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Andras Toth,,,,,,
2025,Fordham,Andras Toth,3,"Attacker ATK 6'2""",So.,6-2,,"Pecs, Hungary",,https://fordhamsports.com/sports/mens-water-polo/roster/andras-toth/15217,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Andras Toth,,,,,,
2025,Fordham,Mark Dyck,4,"Utility/2-Meter Defender UT/2MD 6'2""",Fr.,6-2,,"Berlin, Germany",,https://fordhamsports.com/sports/mens-water-polo/roster/mark-dyck/15373,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Mark Dyck,,,,,,
2025,Fordham,Mark Dyck,4,"Utility/2-Meter Defender UT/2MD 6'2""",Fr.,6-2,,"Berlin, Germany",,https://fordhamsports.com/sports/mens-water-polo/roster/mark-dyck/15373,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Mark Dyck,,,,,,
2025,Fordham,Kyle Thomas,6,"Attacker ATK 6'2""",Gr.,6-2,,"Covina, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/kyle-thomas/15378,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Kyle Thomas,,,,,,
2025,Fordham,Kyle Thomas,6,"Attacker ATK 6'2""",Gr.,6-2,,"Covina, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/kyle-thomas/15378,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Kyle Thomas,,,,,,
2025,Fordham,Reid Thorson,7,"Center C 6'6""",Jr.,6-6,,"Lafayette, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/reid-thorson/15216,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Reid Thorson,,,,,,
2025,Fordham,Reid Thorson,7,"Center C 6'6""",Jr.,6-6,,"Lafayette, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/reid-thorson/15216,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Reid Thorson,,,,,,
2025,Fordham,Luca Silvestri,8,"2M Defense 2MD 6'3""",Gr.,6-3,,"Napoli, Italy",,https://fordhamsports.com/sports/mens-water-polo/roster/luca-silvestri/15215,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Luca Silvestri,,,,,,
2025,Fordham,Luca Silvestri,8,"2M Defense 2MD 6'3""",Gr.,6-3,,"Napoli, Italy",,https://fordhamsports.com/sports/mens-water-polo/roster/luca-silvestri/15215,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Luca Silvestri,,,,,,
2025,Fordham,Christopher Gray,9,"Utility UT 6'1""",Jr.,6-1,,"Johannesburg, South Africa",,https://fordhamsports.com/sports/mens-water-polo/roster/christopher-gray/15209,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Christopher Gray,,,,,,
2025,Fordham,Christopher Gray,9,"Utility UT 6'1""",Jr.,6-1,,"Johannesburg, South Africa",,https://fordhamsports.com/sports/mens-water-polo/roster/christopher-gray/15209,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Christopher Gray,,,,,,
2025,Fordham,Barnabas Eppel,10,"Utility UT 6'3""",Jr.,6-3,,"Budapest, Hungary",,https://fordhamsports.com/sports/mens-water-polo/roster/barnabas-eppel/15206,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Barnabas Eppel,,,,,,
2025,Fordham,Barnabas Eppel,10,"Utility UT 6'3""",Jr.,6-3,,"Budapest, Hungary",,https://fordhamsports.com/sports/mens-water-polo/roster/barnabas-eppel/15206,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Barnabas Eppel,,,,,,
2025,Fordham,Marco Napolitano,11,"Attacker ATK 6'1""",Gr.,6-1,,"Naples, Italy",,https://fordhamsports.com/sports/mens-water-polo/roster/marco-napolitano/15212,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Marco Napolitano,,,,,,
2025,Fordham,Marco Napolitano,11,"Attacker ATK 6'1""",Gr.,6-1,,"Naples, Italy",,https://fordhamsports.com/sports/mens-water-polo/roster/marco-napolitano/15212,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Marco Napolitano,,,,,,
2025,Fordham,Csongor Bartuszek,12,"Utility UT 6'3""",So.,6-3,,"Greenwich, Conn.",,https://fordhamsports.com/sports/mens-water-polo/roster/csongor-bartuszek/15203,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Csongor Bartuszek,,,,,,
2025,Fordham,Csongor Bartuszek,12,"Utility UT 6'3""",So.,6-3,,"Greenwich, Conn.",,https://fordhamsports.com/sports/mens-water-polo/roster/csongor-bartuszek/15203,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Csongor Bartuszek,,,,,,
2025,Fordham,Diego Tresa,15,"Center/Utility C/UT 6'7""",Fr.,6-7,,"Rome, Italy",,https://fordhamsports.com/sports/mens-water-polo/roster/diego-tresa/15379,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Diego Tresa,,,,,,
2025,Fordham,Diego Tresa,15,"Center/Utility C/UT 6'7""",Fr.,6-7,,"Rome, Italy",,https://fordhamsports.com/sports/mens-water-polo/roster/diego-tresa/15379,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Diego Tresa,,,,,,
2025,Fordham,Charlie Martin,16,"Attacker ATK 5'11""",Fr.,5-11,,"San Diego, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/charlie-martin/15376,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Charlie Martin,,,,,,
2025,Fordham,Charlie Martin,16,"Attacker ATK 5'11""",Fr.,5-11,,"San Diego, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/charlie-martin/15376,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Charlie Martin,,,,,,
2025,Fordham,Brendan Cassidy,17,"Attacker ATK 6'1""",Sr.,6-1,,"San Rafael, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/brendan-cassidy/15205,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Brendan Cassidy,,,,,,
2025,Fordham,Brendan Cassidy,17,"Attacker ATK 6'1""",Sr.,6-1,,"San Rafael, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/brendan-cassidy/15205,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Brendan Cassidy,,,,,,
2025,Fordham,Luca Provenziani,18,"Utility UT 6'0""",So.,6-0,,"Rome, Italy",,https://fordhamsports.com/sports/mens-water-polo/roster/luca-provenziani/15214,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Luca Provenziani,,,,,,
2025,Fordham,Luca Provenziani,18,"Utility UT 6'0""",So.,6-0,,"Rome, Italy",,https://fordhamsports.com/sports/mens-water-polo/roster/luca-provenziani/15214,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Luca Provenziani,,,,,,
2025,Fordham,Gianni Farrugia,20,"Utility/2-Meter Defender UT/2MD 6'1""",Gr.,6-1,,"Iklin, Malta",,https://fordhamsports.com/sports/mens-water-polo/roster/gianni-farrugia/15374,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Gianni Farrugia,,,,,,
2025,Fordham,Gianni Farrugia,20,"Utility/2-Meter Defender UT/2MD 6'1""",Gr.,6-1,,"Iklin, Malta",,https://fordhamsports.com/sports/mens-water-polo/roster/gianni-farrugia/15374,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Gianni Farrugia,,,,,,
2025,Fordham,Soren Jessen,21,"Utility UT 6'2""",Fr.,6-2,,"San Rafael, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/soren-jessen/15375,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Soren Jessen,,,,,,
2025,Fordham,Soren Jessen,21,"Utility UT 6'2""",Fr.,6-2,,"San Rafael, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/soren-jessen/15375,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Soren Jessen,,,,,,
2025,Fordham,Alessandro Salipante,22,"Attacker ATK 6'3""",Fr.,6-3,,"Brindisi, Italy",,https://fordhamsports.com/sports/mens-water-polo/roster/alessandro-salipante/15377,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Alessandro Salipante,,,,,,
2025,Fordham,Alessandro Salipante,22,"Attacker ATK 6'3""",Fr.,6-3,,"Brindisi, Italy",,https://fordhamsports.com/sports/mens-water-polo/roster/alessandro-salipante/15377,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Alessandro Salipante,,,,,,
2025,Fordham,Sean O'Neill,23,"Attacker ATK 5'10""",So.,5-10,,"Thousand Oaks, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/sean-o-neill/15213,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Sean O'Neill,,,,,,
2025,Fordham,Sean O'Neill,23,"Attacker ATK 5'10""",So.,5-10,,"Thousand Oaks, Calif.",,https://fordhamsports.com/sports/mens-water-polo/roster/sean-o-neill/15213,https://fordhamsports.com/sports/mens-water-polo/roster,Season Record Overall 26-4 PCT .867 Conf 12-0 PCT 1.000 Streak L1 Home 11-0 Away 8-1 Neutral 7-3,26.0,4.0,,Sean O'Neill,,,,,,
2025,Navy,Jack Hightower,1,"Goalkeeper Goalkeeper 6'3"" 195 lbs",Sr.,6-3,,"San Diego, Calif.",,https://navysports.com/sports/mens-water-polo/roster/jack-hightower/29269,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Jack Hightower,,,,,,
2025,Navy,Jack Hightower,1,"Goalkeeper Goalkeeper 6'3"" 195 lbs",Sr.,6-3,,"San Diego, Calif.",,https://navysports.com/sports/mens-water-polo/roster/jack-hightower/29269,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Jack Hightower,,,,,,
2025,Navy,A Jack Rodoni,1A,"Goalkeeper Goalkeeper 6'4"" 210 lbs",So.,6-4,,"San Francisco, Calif.",,https://navysports.com/sports/mens-water-polo/roster/jack-rodoni/29273,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,A Jack Rodoni,,,,,,
2025,Navy,A Jack Rodoni,1A,"Goalkeeper Goalkeeper 6'4"" 210 lbs",So.,6-4,,"San Francisco, Calif.",,https://navysports.com/sports/mens-water-polo/roster/jack-rodoni/29273,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,A Jack Rodoni,,,,,,
2025,Navy,B Ryan Munch,1B,"Goalkeeper Goalkeeper 6'5"" 200 lbs",So.,6-5,,"San Diego, Calif.",,https://navysports.com/sports/mens-water-polo/roster/ryan-munch/29272,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,B Ryan Munch,,,,,,
2025,Navy,B Ryan Munch,1B,"Goalkeeper Goalkeeper 6'5"" 200 lbs",So.,6-5,,"San Diego, Calif.",,https://navysports.com/sports/mens-water-polo/roster/ryan-munch/29272,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,B Ryan Munch,,,,,,
2025,Navy,C Shaan Sandhoo,1C,"Goalkeeper Goalkeeper 6'5"" 185 lbs",Sr.,6-5,,"Laurel, Md.",,https://navysports.com/sports/mens-water-polo/roster/shaan-sandhoo/29274,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,C Shaan Sandhoo,,,,,,
2025,Navy,C Shaan Sandhoo,1C,"Goalkeeper Goalkeeper 6'5"" 185 lbs",Sr.,6-5,,"Laurel, Md.",,https://navysports.com/sports/mens-water-polo/roster/shaan-sandhoo/29274,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,C Shaan Sandhoo,,,,,,
2025,Navy,D Francis Hendrickson,1D,"Goalkeeper Goalkeeper 6'0"" 165 lbs",Jr.,6-0,,"Washington, D.C.",,https://navysports.com/sports/mens-water-polo/roster/francis-hendrickson/29268,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,D Francis Hendrickson,,,,,,
2025,Navy,D Francis Hendrickson,1D,"Goalkeeper Goalkeeper 6'0"" 165 lbs",Jr.,6-0,,"Washington, D.C.",,https://navysports.com/sports/mens-water-polo/roster/francis-hendrickson/29268,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,D Francis Hendrickson,,,,,,
2025,Navy,Orion Erwin,2,"Attacker Attacker 6'3"" 195 lbs",So.,6-3,,"Encinitas, Calif.",,https://navysports.com/sports/mens-water-polo/roster/orion-erwin/29264,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Orion Erwin,,,,,,
2025,Navy,Orion Erwin,2,"Attacker Attacker 6'3"" 195 lbs",So.,6-3,,"Encinitas, Calif.",,https://navysports.com/sports/mens-water-polo/roster/orion-erwin/29264,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Orion Erwin,,,,,,
2025,Navy,Maddox Garrahy,3,"Center Center 6'0"" 200 lbs",So.,6-0,,"Oceanside, Calif.",,https://navysports.com/sports/mens-water-polo/roster/maddox-garrahy/29267,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Maddox Garrahy,,,,,,
2025,Navy,Maddox Garrahy,3,"Center Center 6'0"" 200 lbs",So.,6-0,,"Oceanside, Calif.",,https://navysports.com/sports/mens-water-polo/roster/maddox-garrahy/29267,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Maddox Garrahy,,,,,,
2025,Navy,Jack Clark,4,"Attacker Attacker 5'10"" 155 lbs",So.,5-10,,"Annapolis, Md.",,https://navysports.com/sports/mens-water-polo/roster/jack-clark/29262,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Jack Clark,,,,,,
2025,Navy,Jack Clark,4,"Attacker Attacker 5'10"" 155 lbs",So.,5-10,,"Annapolis, Md.",,https://navysports.com/sports/mens-water-polo/roster/jack-clark/29262,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Jack Clark,,,,,,
2025,Navy,Luka Sekulic,5,"Defender Defender 6'4"" 220 lbs",Jr.,6-4,,"Haverford, Pa.",,https://navysports.com/sports/mens-water-polo/roster/luka-sekulic/29276,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Luka Sekulic,,,,,,
2025,Navy,Luka Sekulic,5,"Defender Defender 6'4"" 220 lbs",Jr.,6-4,,"Haverford, Pa.",,https://navysports.com/sports/mens-water-polo/roster/luka-sekulic/29276,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Luka Sekulic,,,,,,
2025,Navy,Holden Seybold,6,"Utility Utility 6'5"" 210 lbs",Sr.,6-5,,"Aliso Viejo, Calif.",,https://navysports.com/sports/mens-water-polo/roster/holden-seybold/29277,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Holden Seybold,,,,,,
2025,Navy,Holden Seybold,6,"Utility Utility 6'5"" 210 lbs",Sr.,6-5,,"Aliso Viejo, Calif.",,https://navysports.com/sports/mens-water-polo/roster/holden-seybold/29277,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Holden Seybold,,,,,,
2025,Navy,Aiden Berry,7,"Attacker Attacker 6'1"" 180 lbs",Fr.,6-1,,"San Ramon, Calif.",,https://navysports.com/sports/mens-water-polo/roster/aiden-berry/29535,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Aiden Berry,,,,,,
2025,Navy,Aiden Berry,7,"Attacker Attacker 6'1"" 180 lbs",Fr.,6-1,,"San Ramon, Calif.",,https://navysports.com/sports/mens-water-polo/roster/aiden-berry/29535,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,Aiden Berry,,,,,,
2025,Navy,James Mulvey,8,"Utility Utility 6'2"" 205 lbs",Fr.,6-2,,"Newport Beach, Calif.",,https://navysports.com/sports/mens-water-polo/roster/james-mulvey/29541,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22.0,9.0,,James Mulvey,,,,,,
